(-0.73, -5.39, -2.21) 
(-0.73, -5.39, -2.21) 
(-0.73, -5.39, -2.21) 
(-0.84, -5.21, -2.5100000000000002) 
(-0.84, -5.21, -2.5100000000000002) 
(-0.84, -5.21, -2.5100000000000002) 
(-0.8, -5.19, -2.8000000000000003) 
(-0.8, -5.19, -2.8000000000000003) 
(-0.8, -5.19, -2.8000000000000003) 
(-0.8, -5.19, -2.8000000000000003) 
(-0.74, -5.0600000000000005, -2.83) 
(-0.74, -5.0600000000000005, -2.83) 
(-0.74, -5.0600000000000005, -2.83) 
(-0.54, -5.04, -2.35) 
(-0.54, -5.04, -2.35) 
(-0.54, -5.04, -2.35) 
(-0.5700000000000001, -5.41, -2.6) 
(-0.68, -6.24, -3.14) 
(-0.93, -6.78, -2.62) 
(-0.93, -6.78, -2.62) 
(-0.93, -6.78, -2.62) 
(-1.28, -7.3500000000000005, -2.3000000000000003) 
(-1.49, -8.06, -2.48) 
(-1.49, -8.06, -2.48) 
(-1.49, -8.06, -2.48) 
(-1.8800000000000001, -9.620000000000001, -2.6) 
(-1.8800000000000001, -9.620000000000001, -2.6) 
(-1.8800000000000001, -9.620000000000001, -2.6) 
(-1.93, -10.200000000000001, -2.22) 
(-1.93, -10.200000000000001, -2.22) 
(-2.0100000000000002, -10.8, -2.0) 
(-2.0100000000000002, -10.8, -2.0) 
(-2.21, -11.26, -2.18) 
(-2.21, -11.26, -2.18) 
(-2.21, -11.26, -2.18) 
(-2.84, -11.41, -2.54) 
(-2.84, -11.41, -2.54) 
(-3.27, -11.32, -2.11) 
(-3.27, -11.32, -2.11) 
(-3.27, -11.32, -2.11) 
(-3.6, -10.91, -1.78) 
(-3.85, -10.42, -1.8800000000000001) 
(-3.85, -10.42, -1.8800000000000001) 
(-3.85, -10.42, -1.8800000000000001) 
(-3.79, -9.74, -1.46) 
(-3.79, -9.74, -1.46) 
(-3.79, -9.74, -1.46) 
(-3.33, -9.57, -1.02) 
(-3.33, -9.57, -1.02) 
(-3.33, -9.57, -1.02) 
(-2.85, -9.4, -1.18) 
(-2.85, -9.4, -1.18) 
(-2.85, -9.4, -1.18) 
(-2.11, -9.38, -1.98) 
(-2.11, -9.38, -1.98) 
(-2.11, -9.38, -1.98) 
(-1.6500000000000001, -9.6, -2.2) 
(-1.6500000000000001, -9.6, -2.2) 
(-1.6500000000000001, -9.6, -2.2) 
(-1.6500000000000001, -9.6, -2.2) 
(-1.33, -9.67, -2.43) 
(-1.33, -9.67, -2.43) 
(-1.02, -9.64, -2.4) 
STOP
